"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Distributed Incremental Ontology Reasoning over Dynamic T-boxes","https://scispace.com/paper/distributed-incremental-ontology-reasoning-over-dynamic-t-6wle8j3uu2ht","","Journal Article","","Bruno Rucy Lima Carneiro Alves De
Merlin Kramer
Victor Henrique Cabral Pinheiro","10.1145/3719384.3719446","","With the advent of Retrieval Augmented Generation (RAG), Knowledge Graphs (KGs) have yet again had a surge in interest in both Academia and Industry, as their use allows for extending the context of Large Language Models (LLMs) by combining traditional vector search with reasoning over Ontologies or Property Graphs encoded as KGs. RAG is a highly dynamic scenario, where the LLM agent might not only retrieve information from a KG or vector store but mutate it as well. This implies eventually there being a greater demand for equally-dynamic KG reasoning systems. We provide a solution to this for the popular ontology language RDF-Schema (RDFS) by showing that computing entailment as a bottom-up query over RDFS graphs with dynamic Terminological Boxes (TBox) and Assertional Boxes (ABox), those where edges and nodes belonging to both boxes can be freely added and removed, can be expressed as an incremental DBSP computation. This computation is then implemented with the distributed computation framework Differential Dataflow (DD), that subsumes DBSP, and compared with a state-of-the-art commercial ontology reasoner. We find that our approach provides more even performance across additions and deletions and a higher potential for scalability across benchmarks with up to 250 GBs of data.","This paper presents a distributed incremental ontology reasoning system for dynamic Knowledge Graphs, leveraging Differential Dataflow to efficiently compute entailment over RDF-Schema graphs with dynamic T-boxes and A-boxes, outperforming commercial reasoners in scalability and performance."
"Enhancing Ontology Engineering with LLMs: From Search to Active Learning Extensions","https://scispace.com/paper/enhancing-ontology-engineering-with-llms-from-search-to-ccopkh8jhnzp","","Journal Article","","","10.70314/is.2024.sikdd.28","","This paper explores the application of LLMs to ontology engineering tasks within the HumAIne project. The authors present a methodology for for LLM-driven discovery, analysis, and extension of ontologies related to Data Mining, Machine Learning, and manufacturing domains. LLMs were employed to identify suitable ontologies and extend them with Active Learning concepts. While LLMs significantly streamline ontology-related tasks, challenges remain, including the need for domain-specific validation in pilot case studies.","This paper integrates Large Language Models (LLMs) into ontology engineering, enhancing tasks such as discovery, analysis, and extension, particularly in Data Mining, Machine Learning, and manufacturing domains, with promising results but highlighting the need for domain-specific validation."
"Ontology-Compliant Knowledge Graphs","https://scispace.com/paper/ontology-compliant-knowledge-graphs-52mqvh00t2","","Journal Article","","Zhangcheng Qiang","10.1007/978-3-031-43458-7_48","","Ontologies can act as a schema for constructing knowledge graphs (KGs), offering explainability, interoperability, and reusability. We explore ontology-compliant KGs, aiming to build both internal and external ontology compliance. We discuss key tasks in ontology compliance and introduce our novel term-matching algorithms. We also propose a pattern-based compliance approach and novel compliance metrics. The building sector is a case study to test the validity of ontology-compliant KGs. We recommend using ontology-compliant KGs to pursue automatic matching, alignment, and harmonisation of heterogeneous KGs. ","This work recommends using ontology-compliant KGs to pursue automatic matching, alignment, and harmonisation of heterogeneous KGs and discusses key tasks in ontology compliance and introduces the novel term-matching algorithms."
"Autonomy in the Age of Knowledge Graphs: Vision and Challenges","https://scispace.com/paper/autonomy-in-the-age-of-knowledge-graphs-vision-and-46h8j3i7k7","","Journal Article","","Jean-Paul Calbimonte
Andrei Ciortea
Timotheus Kampik
Simon Mayer
Terry R. Payne
Valentina A. M. Tamma
Antoine Zimmermann","10.4230/tgdk.1.1.13","","In this position paper, we propose that Knowledge Graphs (KGs) are one of the prime approaches to support the programming of autonomous software systems at the knowledge level . From this viewpoint, we survey how KGs can support different dimensions of autonomy in such systems: For example, the autonomy of systems with respect to their environment, or with respect to organisations; and we discuss related practical and research challenges. We emphasise that KGs need to be able to support systems of autonomous software agents that are themselves highly heterogeneous , which limits how these systems may use KGs. Furthermore, these heterogeneous software agents may populate highly dynamic environments , which implies that they require adaptive KGs. The scale of the envisioned systems – possibly stretching to the size of the Internet – highlights the maintain-ability of the underlying KGs that need to contain large-scale knowledge, which requires that KGs are maintained jointly by humans and machines. Furthermore, autonomous agents require procedural knowledge , and KGs should hence be explored more towards the provisioning of such knowledge to augment autonomous behaviour. Finally, we highlight the importance of modelling choices , including with respect to the selected abstraction level when modelling and with respect to the provisioning of more expressive constraint languages.","This position paper proposes that Knowledge Graphs are one of the prime approaches to support the programming of autonomous software systems at the knowledge level and highlights the importance of modelling choices, including with respect to the selected abstraction level when modelling and with respect to the provisioning of more expressive constraint languages."
"Pipeline for ontology-based data access and service-oriented integration of artificial intelligence in CAR-T cell production","https://scispace.com/paper/pipeline-for-ontology-based-data-access-and-service-oriented-tlbif8ntthy3","2025","Repository","","","10.18154/rwth-2025-05060","","Despite the promising results of Chimeric Antigen Receptor (CAR)-T cell therapy for treating leukemia and lymphomas, several limitations for broad patient access remain. These include the complexity of the manufacturing process, the unpredictability of patient reactions, and the high manufacturing cost. The application of Artificial Intelligence (AI) has the potential to enhance the reliability and efficiency of the manufacturing process, thereby facilitating safe and effective CAR-T cell products. The integration of AI in CAR-T cell production faces significant challenges, as the complexity of the processes requires a deep data understanding. Additionally, barriers arise from the low level of digitalization and strict regulations in CAR-T cell production, which impedes the integration of AI in the operational environment. Ontology-based data access (OBDA) can provide a remedy by semantically enriching data to increase data understanding, while service-oriented architectures facilitate more efficient integration of AI applications. Therefore, this thesis answers the main research question: Can a pipeline for ontology-based data access and service-oriented AI integration (POBAI) be developed to meet the requirements for CAR-T cell production? POBAI is developed and validated by specific requirements derived from the state of the art and implemented using the research project AIDPATH (AI-driven Decentralized Production of Advanced Therapies in the Hospital) as a case study. For verification, POBAI integrates two AI applications (Digital Cell Twin and Reactive Online Process Control) from AIDPATH using a risk-based approach aligned with Good Automated Manufacturing Practice (GAMP). POBAI is comprised of four components addressing the specific requirements. The Ontology Editor enables OBDA through the creation of an ontology and its mapping to CAR-T cell production data. The AI Agent Modeler assists Data Scientists in developing AI applications, offering an overview of the CAR-T cell production system and assessing the model's alignment with POBAI requirements. The AI Agent Generator automates the creation of an AI agent utilizing FastAPI and Docker, enabling the AI application to function independently and self-contained within the IT infrastructure. The Deployment Manager ensures the AI agent operates as intended and establishes its connection to the operational environment. The main research question was affirmed, with eight out of the eleven specific requirements fully satisfied and the remaining three partially addressed. Implementation in a near-real environment demonstrated the system's functionality, and extensive testing verified its stability. POBAI's architecture was designed to be flexible and scalable, supporting the integration of diverse database types, AI applications, and input files. ","This thesis develops POBAI, a pipeline for ontology-based data access and service-oriented AI integration, to enhance CAR-T cell production efficiency and safety, addressing challenges in manufacturing process complexity, digitalization, and regulation, and verifying its functionality and stability in a near-real environment."
"<i>AI Agents Knowledge Representation *Ontology, Taxonomy</i>","https://scispace.com/paper/i-ai-agents-knowledge-representation-ontology-taxonomy-i-rsjl3worbe9b","2025","Journal Article","","Di maio Paola","10.6084/m9.figshare.29444183","","Introducing Class:Generative AI Agent *vs Non Generative ",""
"<i>AI Agents Knowledge Representation *Ontology, Taxonomy</i>","https://scispace.com/paper/i-ai-agents-knowledge-representation-ontology-taxonomy-i-uvi8rlf85ssi","2025","Journal Article","","Di maio Paola","10.6084/m9.figshare.29444183.v1","","Introducing Class:Generative AI Agent *vs Non Generative ",""
"Ontology-Supported AI Model and Dataset Management","https://scispace.com/paper/ontology-supported-ai-model-and-dataset-management-2o6ysnune0t2","2024","Journal Article","","Jan Novacek
Ali Ahari
Tobias Müller
Sebastian Reiter
Alexander Viehl
Oliver Bringmann","10.1109/indin58382.2024.10774524","","Recently, there has been a great deal of research into improving AI methods and their application. The main focus is on tracking progress, enabling transparent comparisons, and fostering a more profound understanding of AI. In that process, different organizations generate and use plenty of assets that need to be tracked, traced and managed. Moreover, it is important to discover assets relevant for the task at hand. This paper presents research aiming to contribute to answering the question of what is required to exchange and manage AI models and related assets effectively without semantic gaps in an industrial context. We introduce a platform for AI model exchange, which facilitates the usage, exchange, and analysis of AI models and datasets. The platform incorporates an ontology that can foster a more profound common understanding of what is required in these tasks and help tackle the issues mentioned above. Finally, we elucidate the utility of the platform through the illustration of a use case in the context of real-time critical systems.","This paper presents an ontology-supported platform for AI model exchange, enabling effective management and analysis of AI models and datasets in an industrial context, addressing semantic gaps and facilitating transparent comparisons and understanding of AI progress."
"AI Agent-Driven Framework for Automated Product Knowledge Graph Construction in E-Commerce","https://scispace.com/paper/ai-agent-driven-framework-for-automated-product-knowledge-bvp49ew2ujpv","2025","Repository","","Stojanov, Riste
Trajanov, Dimitar","10.5281/zenodo.16912163","","&lt;p&gt;The rapid expansion of e-commerce platforms generates vast&nbsp;amounts of unstructured product data, creating significant challenges&nbsp;for information retrieval, recommendation systems, and data analytics.&nbsp;Knowledge Graphs (KGs) offer a structured, interpretable format to organize such data, yet constructing product-specific KGs remains a complex and manual process. This paper introduces a fully automated, AI&nbsp;agent-driven framework for constructing product knowledge graphs directly from unstructured product descriptions. Leveraging Large Language Models (LLMs), our method operates in three stages using dedicated agents: ontology creation and expansion, ontology refinement, and&nbsp;knowledge graph population. This agent-based approach ensures semantic coherence, scalability, and high-quality output with out relying on predefined schemas or handcrafted extraction rules. We evaluate the system&nbsp;on a real-world dataset of air conditioner product descriptions, demonstrating strong performance in both ontology generation and KG population. The framework achieves over 97% property coverage and minimal&nbsp;redundancy, validating its effectiveness and practical applicability. Our&nbsp;work highlights the potential of LLMs to automate structured knowledge&nbsp;extraction in retail, providing a scalable path toward intelligent product&nbsp;data integration and utilization.&lt;/p&gt; ",""
"Constructing a metadata knowledge graph as an atlas for demystifying AI pipeline optimization","https://scispace.com/paper/constructing-a-metadata-knowledge-graph-as-an-atlas-for-4ih7sghybjwa","2025","Journal Article","Frontiers in big data","Revathy Venkataramanan
Aalap Tripathy
Tarun Kumar
Sergey Serebryakov
Annmary Justine
Arpit Shah
Suparna Bhattacharya
Martin Foltín
Paolo Faraboschi
Kaushik Roy
Amit Sheth","10.3389/fdata.2024.1476506","","The emergence of advanced artificial intelligence (AI) models has driven the development of frameworks and approaches that focus on automating model training and hyperparameter tuning of end-to-end AI pipelines. However, other crucial stages of these pipelines such as dataset selection, feature engineering, and model optimization for deployment have received less attention. Improving efficiency of end-to-end AI pipelines requires metadata of past executions of AI pipelines and all their stages. Regenerating metadata history by re-executing existing AI pipelines is computationally challenging and impractical. To address this issue, we propose to source AI pipeline metadata from open-source platforms such as Papers-with-Code, OpenML, and Hugging Face. However, integrating and unifying the varying terminologies and data formats from these diverse sources is a challenge. In this study, we present a solution by introducing Common Metadata Ontology (CMO) which is used to construct an extensive AI Pipeline Metadata Knowledge Graph (AIMKG) consisting of 1.6 million pipelines. Through semantic enhancements, the pipeline metadata in AIMKG is also enriched for downstream tasks such as search and recommendation of AI pipelines. We perform quantitative and qualitative evaluations on AIMKG to search and recommend relevant pipelines to user query. For quantitative evaluation, we propose a custom aggregation model that outperforms other baselines by achieving a retrieval accuracy (R@1) of 76.3%. Our qualitative analysis shows that AIMKG-based recommender retrieved relevant pipelines in 78% of test cases compared to the state-of-the-art MLSchema-based recommender which retrieved relevant responses in 51% of the cases. AIMKG serves as an atlas for navigating the evolving AI landscape, providing practitioners with a comprehensive factsheet for their applications. It guides AI pipeline optimization, offers insights and recommendations for improving AI pipelines, and serves as a foundation for data mining and analysis of evolving AI workflows. ","This study proposes a metadata knowledge graph (AIMKG) to demystify AI pipeline optimization, integrating 1.6 million pipelines from open-source platforms using a Common Metadata Ontology, achieving 76.3% retrieval accuracy and guiding AI pipeline optimization and recommendation."
"Unlocking the Knowledge Nexus: AI-Powered Graphs for Smarter User-Centric Knowledge Management","https://scispace.com/paper/unlocking-the-knowledge-nexus-ai-powered-graphs-for-smarter-mxxd8tq1obb6","2025","Repository","","Mohamed Mimdal
Khadija Mahjoubi","10.20944/preprints202510.2036.v1","","The exponential growth of organizational data, fueled by modern enterprises and the web, poses significant challenges to effective knowledge management, including cognitive overload and navigational disorientation [1-2]. This paper proposes an innovative framework for optimizing organizational memory management using conceptual graphs and semantic user profile modeling. Leveraging graph metrics such as density and spread—adapted from protein graph similarity measures [3]—we analyze knowledge connectivity and enhance information retrieval alongside personalized recommendation systems [4]. By integrating semantic ontologies (engineered via METHONTOLOGY [5]) with contemporary data processing techniques [6], our approach improves system efficiency. The user profile is represented as a conceptual graph, with a novel Labriji-inspired similarity function computing interest centers to filter relevant content. Empirical validation on the Open Directory Project (ODP) ontology and a simulated university dataset (20,000 documents) demonstrates a 25% increase in recommendation precision and 18% reduction in query latency compared to baselines like Wu-Palmer similarity [7]. This method addresses key gaps in adaptive information systems, offering extensible applications in education and collaborative environments. Future work explores multi-agent integration for dynamic ontology updates [8]. ",""
"Ontology-Based Information Infrastructure for Autonomous Ships","https://scispace.com/paper/ontology-based-information-infrastructure-for-autonomous-3wcb6baawu","2024","Journal Article","Transactions on maritime science","Dean Sumić
Lada Maleš
Tonco Marusic
Marko Rosic","10.7225/toms.v13.n01.008","","The maritime industry is witnessing a revolutionary transformation with the development of autonomous ships. Unmanned vessels employ advanced technologies such as artificial intelligence, especially machine learning, and intelligent agents for autonomous navigation. The successful integration of autonomous ships into existing maritime ecosystems requires a robust infrastructure capable of addressing various challenges, including interoperability of different ship systems. To ensure interoperability, it is crucial to establish a suitable information infrastructure. The implementation of ontologies within the information infrastructure of autonomous ships facilitates the use of intelligent agents. This paper discusses the concept of ontological information infrastructure tailored for autonomous ships and gives an example of an ontology designed specifically for autonomous vessel firefighting systems.","The concept of ontological information infrastructure tailored for autonomous ships is discussed and an example of an ontology designed specifically for autonomous vessel firefighting systems is given."
"An Intelligent Architecture for University Institutional Knowledge: Integrating Ontologies, Intelligent Agents, and the Semantic Web","https://scispace.com/paper/an-intelligent-architecture-for-university-institutional-d1aq3dk3m2gg","2025","Repository","","Mimdal Mohamed
Mahjoubi Khadija
Hanoune Mostafa","10.20944/preprints202510.1673.v1","","This article presents a distributed architecture for university institutional knowledge management, integrating OWL ontologies, FIPA-ACL-compliant multi-agent systems (MAS), and Semantic Web technologies (RDF, SPARQL). An ontology engineered through the METHONTOLOGY methodology structures domain knowledge, while SPARQL-Generate facilitates automated semantic extraction. A hybrid storage solution (Jena Fuseki, GraphDB, MongoDB) paired with a React.js interface incorporating SPARQL querying and natural language processing via a novel Adaptive NLP-SPARQL Translator (ANST) module ensures scalability and user accessibility. A proprietary Semantic Query Optimization Algorithm (SQOA) enhances complex SPARQL query performance, achieving a 30% reduction in latency. Empirical validation on a dataset of 20,000 documents and 500 users demonstrates system robustness (99.3% success rate), with extensible applications in education, healthcare, and smart city ecosystems. Fig-ures 1 through 5 depict the architecture, agent interactions, and performance metrics. ",""
"Intelligent E-Governance Powered by Semantic Web and AI-Driven Personalization","https://scispace.com/paper/intelligent-e-governance-powered-by-semantic-web-and-ai-ppkbsj9e1jpj","2025","Journal Article","","Biru Rajak
Malik Bader Alazzam
Ban Safar Khalaf
Abdalsalam Taha Hussain Ali
S. Manochitra","10.1109/icoeit63558.2025.11211737","","E-governance development is enhanced by the incorporation of semantic web intelligence to provide customized and effective public service delivery. Existing frameworks do not have adaptive abilities to respond to changing citizen demands and procurement complexities. This study suggests an intelligent framework for e-governance incorporating ontology-based knowledge representation, deep reinforcement learning, and natural language processing. The novelty is in integrating adaptive service suggestions with multi-agent deep reinforcement learning and graph neural networks, aided by structured and unstructured knowledge graphs. RDF and OWL for semantic structuring, SPARQL for querying, and NLP models for processing citizen requests. A conversational AI agent facilitates user experience through the provision of personalized procurement information. Experimental results reveal enhanced tender suggestion accuracy of 92%, enhanced procurement transparency, and real-time citizen engagement. Semantic reasoning strengthens data optimization and fair resource allocation. The combination of semantic web and AI technologies makes e-governance a data-driven, knowledge-based system that delivers enhanced accountability, operational effectiveness, and accessibility. The system is scalable for wider public administration purposes.","This study proposes an intelligent e-governance framework integrating semantic web, AI-driven personalization, and multi-agent reinforcement learning to enhance public service delivery, procurement transparency, and citizen engagement, achieving 92% tender suggestion accuracy and real-time data optimization."
"Composable Multi-Tool Pipelines for AI Agents in DevSecOps: Architecture, Orchestration, and Evaluation","https://scispace.com/paper/composable-multi-tool-pipelines-for-ai-agents-in-devsecops-kz5pwq3srpey","2025","Journal Article","","Akshay Mittal
Akshay Mittal","10.63412/jjwed788","https://scispace.compdf/composable-multi-tool-pipelines-for-ai-agents-in-devsecops-kz5pwq3srpey.pdf","The integration of AI agents into DevSecOps workflows represents a paradigm shift from static au-tomation to autonomous, goal-driven systems capable of complex reasoning and adaptation. This paper investigatesthe design and implementation of composable multi-tool pipelines for AI agents in DevSecOps environments, focus-ing on architectural patterns, orchestration strategies, and evaluation methodologies. We propose a novel hierarchicalorchestration model that balances centralized control with specialized execution, enabling dynamic workflow recon-figuration based on real-time context. Our analysis of orchestration patterns reveals that hierarchical supervisionachieves optimal scalability and fault tolerance for complex DevSecOps workflows. Through case studies in automatedsecurity remediation and intelligent CI/CD optimization, we demonstrate the practical benefits of agent-drivenautomation. We introduce a multi-dimensional evaluation framework incorporating performance, security, and hu-man trust metrics, addressing the critical gap between technical capability and real-world adoption. The proposedarchitecture and evaluation methodology provide a foundation for deploying trustworthy, efficient, and scalableAI-driven DevSecOps systems in enterprise environments. ","This paper proposes a composable multi-tool pipeline architecture for AI agents in DevSecOps, featuring a hierarchical orchestration model, and evaluates its scalability, fault tolerance, and practical benefits through case studies and a multi-dimensional evaluation framework."
"Research on Agent-Based Personalized Information Retrieval Technology","https://scispace.com/paper/research-on-agent-based-personalized-information-retrieval-zatd84p9ms5l","2025","Journal Article","","K. F. Chen","10.1109/acctcs66275.2025.00094","","Personalized information retrieval technology is particularly crucial as an effective solution to the problem of information overload. Intelligent agent technology, with its intelligent, independent operation, and collaborative features, has opened up new avenues for personalized information search. This article explores personalized information retrieval methods using Agent technology, involving a description of the basic concepts and structure of Agent technology. A personalized information retrieval system framework with Agent as the core was proposed, and the roles and implementation strategies of user model Agent, search Agent, and information filtering Agent in the system were analyzed. In addition, the collaboration and communication system among multiple agents within the system, real-time updating and management of user preference models, and the application of semantic parsing and ontology technology were also studied.","This study explores personalized information retrieval using intelligent agent technology, proposing a framework with Agent as the core, and analyzing the roles and implementation strategies of user model Agent, search Agent, and information filtering Agent."
"Multi-Agent Approach for Dynamic Research Insight Path Generation","https://scispace.com/paper/multi-agent-approach-for-dynamic-research-insight-path-5vrbs18nc04g","2024","Journal Article","","Jinghong Li
Prarinya Siritanawan
Wen Gu
Shinobu Hasegawa","10.1109/ica63002.2024.00035","","In recent years, researchers have witnessed rapid advancements in conducting paper surveys using generative AI, enhancing survey efficiency to some extent. However, today’s generative AI lacks deep research training to analyze logical threads woven across multiple papers. A concise visualization method is also expected to present logical connections among various papers. These logical threads are often implicit in the issue ontology authors commonly employ when writing papers. Building on this issue ontology, our method utilizes Dynamic Programming with multiple agents to generate an insight path. The key feature of this approach is the collaboration of multiple agents to adapt to a complex environment and make optimized decisions on issue ontology selection. This path aims to succinctly express longitudinal logical connections among multiple papers, including commonality, difference, and inheritance.","Researchers propose a multi-agent approach using Dynamic Programming to generate insight paths across multiple papers, leveraging issue ontology and collaboration among agents to adapt to complex environments and optimize logical connections."
"Engineering Data Funnel (WIP) – An Ontology-Enhanced LLM-Based Agent and MoE System for Engineering Data Processing","https://scispace.com/paper/engineering-data-funnel-wip-an-ontology-enhanced-llm-based-6wz0c3o5goob","2024","Journal Article","","Nicolai Schoch
Mario Hoernicke
Nika Strem
Katharina D.C. Stärk","10.1109/etfa61755.2024.10710789","","Automation Engineering of a process automation system is still a very manual effort due to limited support for the interpretation and processing of process design specification documents. Even though standards for digital data exchange between process and automation engineering do exist, those formats are rarely used and consequently the immense automation potential in automation engineering cannot be lifted. This contribution presents an AI -based approach and prototype - using an ontology-enhanced LLM -based agent and a mixture-of-experts system - to structure and formalize multimodal unstructured process design information as in PDF, Excel, and Word formats and make it available for state-of-the-art engineering tools for the long-known “Automation of Automation”.","This paper presents an AI-based approach to automate process automation system engineering using an ontology-enhanced LLM-based agent and MoE system, enabling the processing of unstructured design information from various formats and making it available for engineering tools."
"LLM Agents for Enhanced Tabular Data Interpretation: A Perspective","https://scispace.com/paper/llm-agents-for-enhanced-tabular-data-interpretation-a-uwh881pd23v7","2025","Journal Article","","Assel Ospan
A.W. Mussa
Мадина Мансурова
Talshyn Sarsembayeva","10.1109/sist61657.2025.11139242","","The task of interpreting tabular data semantically is central to domains ranging from biomedical research to finance, where structured tables must be linked to rich domain knowledge. Ontology-driven methods, such as the iterative approaches could provide a structured, interpretable framework for entity recognition and semantic enrichment. However, these methods often struggle with handling ambiguous terms, evolving taxonomies, and rapid domain shifts. Simultaneously, recent advances in Large Language Models (LLMs) have demonstrated remarkable flexibility and context-aware reasoning capabilities, making them attractive complementary tools. In this perspective paper, we review the ontology-driven semantic analysis landscape, highlight its limitations, and discuss how LLM-based agents can address these challenges. We then outline a conceptual framework for integrating LLM reasoning with ontology-driven pipelines, enabling dynamic ontology extension, robust entity disambiguation, and scalable cross-domain adaptation. By bridging symbolic knowledge structures with the adaptive intelligence of LLMs, we propose a pathway to more flexible, accurate, and future-proof semantic interpretation of tabular data.","This perspective paper reviews ontology-driven semantic analysis limitations and proposes integrating Large Language Models (LLMs) to address challenges in tabular data interpretation, enabling dynamic ontology extension, robust entity disambiguation, and scalable cross-domain adaptation."
"Development of ontologies for automating computational processes in the energy pipeline system design","https://scispace.com/paper/development-of-ontologies-for-automating-computational-1xtbhi4oxb","2023","Journal Article","Ontologiâ proektirovaniâ","D.V Sokolov","10.18287/2223-9537-2023-13-4-548-561","","Designing pipeline energy systems (heat, water, oil, gas supply, etc.) is a complex task that requires the use of specialized software to solve it. It is proposed to use ontologies to structure knowledge that is used in the processes of software development automation and organization of the computing process and user interface content. The proposed methodological approach includes the following components: the composition of ontologies, tools for implementing ontologies, and the methods for constructing ontologies (metaontologies, ontologies of specific classes, ontologies of design tasks, software ontologies). It is shown that the use of ontologies allows one to obtain the following results: a single platform for research and development of new methods, algorithms, mathematical models of pipeline systems and their elements; the ability to automate access to data for different types of systems and tasks; and automated software system construction. An example of ontology system application in software development is presented. The architecture of a software system for solving problems of designing pipeline systems of various types and purposes is given.","It is shown that the use of ontologies allows one to obtain the following results: a single platform for research and development of new methods, algorithms, mathematical models of pipeline systems and their elements; the ability to automate access to data for different types of systems and tasks; and automated software system construction."
"AI Agents as Knowledge Navigators: A Conceptual Framework for Multi-Agent Systems in Scientific Knowledge Management","https://scispace.com/paper/ai-agents-as-knowledge-navigators-a-conceptual-framework-for-m3st7ck3c1rg","2025","Journal Article","AHFE international","Paolo Gemelli
Laura Pagani
Mario Zignego
Alessandro Bertirotti","10.54941/ahfe1006231","","The rapid and continuous expansion of scientific literature has led to an unprecedented increase in the volume of knowledge produced, significantly complicating its organization, retrieval, and effective utilization. Researchers face considerable challenges in managing this vast information landscape, particularly in terms of identifying relevant studies, maintaining contextual integrity, and integrating knowledge across multiple disciplines. Traditional database-driven search engines and static indexing methods often fall short in addressing these issues, as they lack the capacity to dynamically interpret scientific discourse, establish meaningful cross-disciplinary connections, and facilitate real-time knowledge synthesis.To overcome these limitations, this study proposes a novel approach to scientific knowledge management through a multi-agent artificial intelligence (AI) system. This system is designed to enhance interactive, context-aware, and dynamic information retrieval by leveraging a network of AI agents, each specialized in distinct scientific domains. These agents operate collaboratively, employing advanced adaptive learning mechanisms, context-sensitive reasoning, and cooperative problem-solving strategies to improve the organization and accessibility of scientific knowledge.The multi-agent framework integrates state-of-the-art Natural Language Processing (NLP) techniques, transformer-based architectures, and knowledge graph methodologies to provide a more nuanced understanding of scientific texts. By doing so, it enables automated cross-domain conceptual linking, validation of theoretical and experimental claims, and the seamless integration of newly acquired information into existing knowledge structures. Moreover, the system incorporates reinforcement learning mechanisms to continuously optimize its retrieval and synthesis processes based on user interactions and evolving research trends.Beyond its immediate applications in knowledge retrieval, the proposed system fosters a paradigm shift in how scientific research is conducted, promoting more effective interdisciplinary collaboration and accelerating the development of innovative ideas. By facilitating automated synthesis of vast scientific corpora, it enables researchers to explore novel hypotheses, detect previously unrecognized connections between fields, and refine theoretical models with enhanced precision. Additionally, the ability of AI agents to autonomously process complex information reduces cognitive load on researchers, allowing them to focus on higher-order analytical tasks and creative problem-solving.This study contributes to the field of scientific knowledge management by introducing a scalable and adaptive AI-driven framework capable of supporting research in high-information-density environments. By bridging the gaps between disparate scientific disciplines and facilitating intelligent, real-time knowledge synthesis, the proposed system has the potential to revolutionize the way researchers interact with and utilize scientific information, ultimately advancing the efficiency and impact of knowledge discovery in the modern research landscape. ","This study proposes a multi-agent AI system for scientific knowledge management, leveraging AI agents to enhance interactive, context-aware, and dynamic information retrieval, facilitating automated cross-domain conceptual linking and interdisciplinary collaboration."
"Approaches for Usage of Ontologies in Some Domains, Working with Imprecise, Uncertain or Vague Knowledge","https://scispace.com/paper/approaches-for-usage-of-ontologies-in-some-domains-working-xzm0wsxxkvqb","2024","Journal Article","","Tatyana Ivanova","10.1109/infotech63258.2024.10701412","","Ontologies are powerful and expressive mechanism for knowledge representation to support artificial intelligence applications. In many practical domains it is natural to use vague, probabilistic or imprecise knowledge. In this research we will discuss approaches for combining crisp, probabilistic and vague theories for modelling and automated reasoning with knowledge in practical domains. We also propose a methodology for mixed modelling of crisp and fuzzy or probabilistic knowledge by ontologies.","This research explores ontology-based approaches for modeling and reasoning with imprecise, uncertain, or vague knowledge in practical domains, combining crisp, probabilistic, and fuzzy theories to support artificial intelligence applications."
"Ai agents: a systematic review of architectures, components, and evolutionary trajectories in autonomous digital systems","https://scispace.com/paper/ai-agents-a-systematic-review-of-architectures-components-48dnx6lpajaf","2025","Journal Article","International journal of computer engineering and technology","M. Bharti","10.34218/ijcet_16_01_065","","This comprehensive article examines artificial intelligence agents' evolution and current state, analyzing their progression from simple reactive systems to sophisticated utility-based architectures. The article systematically analyzes modern AI agent frameworks, exploring the fundamental components that enable autonomous decisionmaking, including Large Language Models, Reinforcement Learning mechanisms, and Knowledge Graph implementations. ","This systematic review examines the evolution and current state of artificial intelligence agents, analyzing their progression from simple reactive systems to sophisticated utility-based architectures, and identifying key components enabling autonomous decision-making in modern AI frameworks."
"Knowledge Discovery Approach based on Knowledge Engineering and Ontology for Recommender Intelligent Expert System","https://scispace.com/paper/knowledge-discovery-approach-based-on-knowledge-engineering-32b2g3jcm5","2024","Proceedings Article","","Sumanth Veluvolu
Karnam Akhil
S. S. Midhun","10.1109/icmcsi61536.2024.00070","","Knowledge engineering is the superset study of artificial intelligence and computer science which plays a predominant role in representing knowledge. In the real world representing knowledge is a complex mechanism since it requires a lot of human effort, proof of study, truth values, figures and documents which is epistemology. Ethnographic observations are essential for building knowledge. There are many problems in today’s era of digital transformation where a lack exists. To represent knowledge, understanding the domain concepts, and relationship existence plays a key role. To ensure authentic relations, broader thinking of ontologies is very important. In the proposed research various concepts of knowledge engineering, and knowledge management are represented and illustrated to analyze the relations among the parametric constraints and root cause of the problem Classification of ontologies theory was applied to prove the hypothetical study of theoretical literature. Upper and Lower ontologies are implemented for top-down and bottom-up approaches for specificity. The proposed architecture will enhance and provide a feasible solution for knowledge representation using applied ontologies. The proposed architecture can be applied to any domain application, however constraints and parameters are important to build. Companies dealing with semantics and ontologies with higher probability is presented.","The proposed architecture will enhance and provide a feasible solution for knowledge representation using applied ontologies and can be applied to any domain application, however constraints and parameters are important to build."
