"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"A Hybrid AI Framework Integrating Ontology Learning, Knowledge Graphs, and Large Language Models for Improved Data Model Translation in Smart Manufacturing and Transportation","https://scispace.com/paper/a-hybrid-ai-framework-integrating-ontology-learning-1nwy7z5cmlmz","2024","Journal Article","","Kabeh Mohsenzadegan
Vahid Tavakkoli
Witesyavwirwa Vianney Kambale
Kyandoghere Kyamakya","10.1109/sdf63218.2024.10773919","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on a hybrid AI framework for data model translation in manufacturing/transportation, without a dedicated ontology tool, visual editor, LLM‑generated ontology elements, user studies, open‑source code, or AI‑agent pipeline case study.","Interoperability among diverse data standards is crucial for advancing digital technologies in smart manufacturing and transportation. This paper studies and presents a hybrid AI framework that integrates Ontology Learning (OL), Knowledge Graphs (KGs), and Large Language Models (LLMs) to enhance data translation across different standards. Focusing on IEEE 1451, ISO 15926, and IEC 61499, which exemplify the challenges of translating between distinct data models, we evaluate the performance of OL, KGs, and LLMs in terms of accuracy, scalability, efficiency, robustness, and flexibility. The findings indicate that the hybrid framework effectively leverages OL for semantic structuring, KGs for relational modeling, and LLMs for linguistic and contextual processing. This integration significantly improves the accuracy and adaptability of data translations, offering a comprehensive solution tailored to the complex environments of smart manufacturing and transportation, thereby advancing cross-standard data interoperability. "
"Creating a Knowledge Graph for Ireland’s Lost History: Knowledge Engineering and Curation in the Beyond 2022 Project","https://scispace.com/paper/creating-a-knowledge-graph-for-irelands-lost-history-7xvr3vc0","2022","Journal Article","Journal on computing and cultural heritage","Christophe Debruyne
Gary Munnelly
Lynn Kilgallon
Declan O'Sullivan
Peter Crooks","10.1145/3474829","https://scispace.com/pdf/creating-a-knowledge-graph-for-irelands-lost-history-7xvr3vc0.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Describes a cultural‑heritage KG, named‑graph management, and ontology extension, but lacks LLM generation, visual editing, tool packaging, user studies, or AI‑agent pipeline integration.","The Beyond 2022 project aims to create a virtual archive by digitally reconstructing and digitizing historical records lost in a catastrophic fire which consumed items in the Public Record Office of Ireland in 1922. The project is developing a knowledge graph (KG) to facilitate information retrieval and discovery over the reconstructed items. The project decided to adopt Semantic Web technologies to support its distributed KG and reasoning. In this article, we present our approach to KG generation and management. We elaborate on how we help historians contribute to the KG (via a suite of spreadsheets) and its ontology. We furthermore demonstrate how we use named graphs to store different versions of factoids and their provenance information and how these are serviced in two different endpoints. Modeling data in this manner allows us to acknowledge that history is, to some extent, subjective and different perspectives can exist in parallel. The construction of the KG is driven by competency questions elicited from subject matter experts within the consortium. We avail of CIDOC-CRM as our KG’s foundation, though we needed to extend this ontology with various qualifiers (types) and relations to support the competency questions. We illustrate how one can explore the KG to gain insights and answer questions. We conclude that CIDOC-CRM provides an adequate, albeit complex, foundation for the KG and that named graphs and Linked Data principles are a suitable mechanism to manage sets of factoids and their provenance."
"Ontologies for development and generation adaptive user interfaces for knowledge base editors","https://scispace.com/paper/ontologies-for-development-and-generation-adaptive-user-2ickwo6k","2022","Journal Article","Ontologiâ proektirovaniâ","Valeriya Gribova
S.V. Parshkova
Leonid Aleksandrovich Fedorischev","10.18287/2223-9537-2022-12-2-200-217","https://scispace.com/pdf/ontologies-for-development-and-generation-adaptive-user-2ickwo6k.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Describes adaptive UI for ontology editors, but lacks LLM generation, full pipeline integration, and user studies; offers limited visual editing aimed at experts.","The article discusses a method for creating automatically generated adaptive user interfaces of knowledge base editors based on an ontological approach. The main goal that guided the authors is to improve the quality and convenience of creating and editing knowledge bases, taking into account the specifics of the subject area, the characteristics of an expert user and other parameters. The description of the concept of a new approach to generating adaptive interfaces is given. Additionally, a detailed description of all ontologies, knowledge bases and models used in the specified approach to generating interfaces, as key elements of the proposed idea. The presented ontology of knowledge about interface design introduces new abstract elements that define interface tasks without explicitly defining their visual and functional representation, while each abstract element of this ontology has several representation options - adaptations of abstract elements. The ontology of graphical elements of the user interface defines a specific visual and functional representation of abstract elements in the form of ready-made reusable WIMP elements, such as lists, buttons, menus, etc. The presented knowledge base on interface design describes the rules for its formation depending on the structure of the domain ontology, user characteristics, and usability requirements. The presented interface model describes the structure of the generated adaptive interface in accordance with the user's individual preferences and other additional information. All the ontologies and knowledge bases described in the article are currently implemented on the IACPaaS platform."
"ChatSOS: Vector Database Augmented Generative Question Answering
  Assistant in Safety Engineering","https://scispace.com/paper/chatsos-vector-database-augmented-generative-question-4l7719y53v","2024","Preprint","","Haiyang Tang
Dongping Chen
Q. P. Chu","10.48550/arxiv.2405.06699","https://scispace.compdf/chatsos-vector-database-augmented-generative-question-4l7719y53v.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on vector‑database‑augmented QA for safety engineering; no ontology tool, visual editor, or related evaluations are presented.","With the rapid advancement of natural language processing technologies, generative artificial intelligence techniques, represented by large language models (LLMs), are gaining increasing prominence and demonstrating significant potential for applications in safety engineering. However, fundamental LLMs face constraints such as limited training data coverage and unreliable responses. This study develops a vector database from 117 explosion accident reports in China spanning 2013 to 2023, employing techniques such as corpus segmenting and vector embedding. By utilizing the vector database, which outperforms the relational database in information retrieval quality, we provide LLMs with richer, more relevant knowledge. Comparative analysis of LLMs demonstrates that ChatSOS significantly enhances reliability, accuracy, and comprehensiveness, improves adaptability and clarification of responses. These results illustrate the effectiveness of supplementing LLMs with an external database, highlighting their potential to handle professional queries in safety engineering and laying a foundation for broader applications. "
"Large Language Models in Cybersecurity","https://scispace.com/paper/large-language-models-in-cybersecurity-3qebfl1k657h","2024","Journal Article","Advances in information security, privacy, and ethics book series","Hewa Majeed Zangana
Firas Mahmood Mustafa
Shuai Li","10.4018/979-8-3373-1102-9.ch009","https://scispace.compdf/large-language-models-in-cybersecurity-3qebfl1k657h.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on bibliometric analysis of LLM trends in cybersecurity; no ontology tool, visual editor, LLM‑generated ontology, user studies, or open‑source assets.","Large Language Models (LLMs) have emerged as transformative tools in cybersecurity, offering unprecedented capabilities in automating tasks and providing deep insights into evolving threats. This chapter explores the dual role of LLMs in enhancing cybersecurity—from automating routine operations to generating actionable intelligence. By examining real-world applications, such as threat detection, vulnerability management, and incident response, this chapter highlights the potential of LLMs to mitigate risks while addressing their inherent limitations and ethical concerns. Special attention is given to the interplay between LLMs and quantum-aware cybersecurity, presenting a forward-looking perspective on their integration into complex, next-generation security frameworks. "
"Onto4MAT: A Swarm Shepherding Ontology for Generalized Multiagent Teaming","https://scispace.com/paper/onto4mat-a-swarm-shepherding-ontology-for-generalized-1rfg5enh","2022","Journal Article","IEEE Access","","10.1109/access.2022.3180032","https://scispace.com/pdf/onto4mat-a-swarm-shepherding-ontology-for-generalized-1rfg5enh.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper presents a conceptual swarm shepherding ontology without a software tool, LLM generation, visual editor, user studies, open‑source release, or pipeline integration.","Research in multi-agent teaming has increased substantially over recent years. Underneath these attempts sits a suite of communication functions to enable effective teaming. The Artificial Intelligence (AI) systems supporting the teaming arrangement have mostly relied on knowledge-based systems, with a set of rules triggered based on mode of interaction. Enabling humans to effectively join the team of AI agents calls for both the humans and AI agents to share their understanding and representation of their shared worlds. Such shared understanding requires formal representations of concepts to support transparency during bi-directional communications between team members. Little research has been done in this space, especially when humans need to team with a swarm of agents. To address this research gap, we present an ontology designed specifically for human-agent teaming. The ontology is general, but we then contextualise it into a particular swarm-shepherding scenario to illustrate how it can be used in a particular context. The proposed Ontology for Generalised Multi-Agent Teaming Onto4MAT offers the underlying building blocks for effective communication and shared understanding between humans and multi-agent teams. "
"A Review of Multilingualism in and for Ontologies","https://scispace.com/paper/a-review-of-multilingualism-in-and-for-ontologies-38fxyndq","2022","Posted Content","","","10.48550/arxiv.2210.02807","https://scispace.com/pdf/a-review-of-multilingualism-in-and-for-ontologies-38fxyndq.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews multilingual ontology tools and gaps, but provides no new LLM‑driven, visual, non‑technical editor, AI‑pipeline case, user study, or open‑source code.","The Multilingual Semantic Web has been in focus for over a decade. Multilingualism in Linked Data and RDF has shown substantial adoption, but this is unclear for ontologies since the last review 15 years ago. One of the design goals for OWL was internationalisation, with the aim that an ontology is usable across languages and cultures. Much research to improve on multilingual ontologies has taken place in the meantime, and presumably multilingual linked data could use multilingual ontologies. Therefore, this review seeks to (i) elucidate and compare the modelling options for multilingual ontologies, (ii) examine extant ontologies for their multilingualism, and (iii) evaluate ontology editors for their ability to manage a multilingual ontology. Nine different principal approaches for modelling multilinguality in ontologies were identified, which fall into either of the following approaches: using multilingual labels, linguistic models, or a mapping-based approach. They are compared on design by means of an ad hoc visualisation mode of modelling multilingual information for ontologies, shortcomings, and what issues they aim to solve. For the ontologies, we extracted production-level and accessible ontologies from BioPortal and the LOV repositories, which had, at best, 6.77% and 15.74% multilingual ontologies, respectively, where most of them have only partial translations and they all use a labels-based approach only. Based on a set of nine tool requirements for managing multilingual ontologies, the assessment of seven relevant ontology editors showed that there are significant gaps in tooling support, with VocBench 3 nearest of meeting them all. This stock-taking may function as a new baseline and motivate new research directions for multilingual ontologies. "
"Ontology visualization protégé tools – a review","https://scispace.com/paper/ontology-visualization-protege-tools-a-review-h1mdcg8ifhvx","2022","Repository","","R. Sivakumar1  and P.V. Arivoli2","10.5281/zenodo.7040774","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews Protégé visualization methods; no LLM generation, integration, or user‑focused editor, and lacks empirical or implementation details.","Protégé is one of the most popular tools of the ontology visualization. The “Protégé” tools are being applied for further development in various disciplines for better understanding of knowledge. These tools commonly use four methods of ontology visualization, namely, indented list, node-link and tree, zoomable, and focus+context. The purpose of this work is to present a study on application of these four methods in the development of different kinds of protégé visualization tools and categorize their characteristics and features so that it assists in method selection and promotes further future research in the area of ontology visualization. "
"Text2KGBench: A Benchmark for Ontology-Driven Knowledge Graph Generation from Text","https://scispace.com/paper/text2kgbench-a-benchmark-for-ontology-driven-knowledge-graph-14c5pekv5f","2023","Book Chapter","Lecture Notes in Computer Science","Nandana Mihindukulasooriya
Sanju Tiwari
Carlos F. Enguix
Kusum Lata","10.1007/978-3-031-47243-5_14","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Benchmarks LLM KG generation; no ontology editor, visual UI, or pipeline integration; provides open‑source benchmark code, but not a tool for ontology engineering.","The recent advances in large language models (LLM) and foundation models with emergent capabilities have been shown to improve the performance of many NLP tasks. LLMs and Knowledge Graphs (KG) can complement each other such that LLMs can be used for KG construction or completion while existing KGs can be used for different tasks such as making LLM outputs explainable or fact-checking in Neuro-Symbolic manner. In this paper, we present Text2KGBench, a benchmark to evaluate the capabilities of language models to generate KGs from natural language text guided by an ontology. Given an input ontology and a set of sentences, the task is to extract facts from the text while complying with the given ontology (concepts, relations, domain/range constraints) and being faithful to the input sentences. We provide two datasets (i) Wikidata-TekGen with 10 ontologies and 13,474 sentences and (ii) DBpedia-WebNLG with 19 ontologies and 4,860 sentences. We define seven evaluation metrics to measure fact extraction performance, ontology conformance, and hallucinations by LLMs. Furthermore, we provide results for two baseline models, Vicuna-13B and Alpaca-LoRA-13B using automatic prompt generation from test cases. The baseline results show that there is room for improvement using both Semantic Web and Natural Language Processing techniques. Resource Type: Evaluation Benchmark Source Repo: https://github.com/cenguix/Text2KGBench DOI: https://doi.org/10.5281/zenodo.7916716 License: Creative Commons Attribution (CC BY 4.0) "
"An ontology for defining and characterizing demonstration environments","https://scispace.com/paper/an-ontology-for-defining-and-characterizing-demonstration-1dk3fa4c0y","2023","Journal Article","Journal of Intelligent Manufacturing","Wei Nie
Katharina De Vita
Tariq Masood","10.1007/s10845-023-02213-1","https://scispace.compdf/an-ontology-for-defining-and-characterizing-demonstration-1dk3fa4c0y.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses ontology methodologies and existing editors, but lacks LLM generation, visual non‑technical editor, AI‑agent integration, user studies, or open‑source tool.","Abstract Demonstration Environments (DEs) are essential tools for testing and demonstrating new technologies, products, and services, and reducing uncertainties and risks in the innovation process. However, the terminology used to describe these environments is inconsistent, leading to heterogeneity in defining and characterizing them. This makes it difficult to establish a universal understanding of DEs and to differentiate between the different types of DEs, including testbeds, pilot-plants, and living labs. Moreover, existing literature lacks a holistic view of DEs, with studies focusing on specific types of DEs and not offering an integrated perspective on their characteristics and applicability in different contexts. This study proposes an ontology for knowledge representation related to DEs to address this gap. Using an ontology learning approach analyzing 3621 peer-reviewed journal articles, we develop a standardized framework for defining and characterizing DEs, providing a holistic view of these environments. The resulting ontology allows innovation managers and practitioners to select appropriate DEs for achieving their innovation goals, based on the characteristics and capabilities of the specific type of DE. The contributions of this study are significant in advancing the understanding and application of DEs in innovation processes. The proposed ontology provides a standardized approach for defining and characterizing DEs, reducing inconsistencies in terminology and establishing a common understanding of these environments. This enables innovation managers and practitioners to select appropriate DEs for their specific innovation goals, facilitating more efficient and effective innovation processes. Overall, this study provides a valuable resource for researchers, practitioners, and policymakers interested in the effective use of DEs in innovation. "
"Agent-OM: Leveraging LLM Agents for Ontology Matching","https://scispace.com/paper/agent-om-leveraging-llm-agents-for-ontology-matching-t9edl4udw67s","2024","Journal Article","Proceedings of The Vldb Endowment","Zhangcheng Qiang
Weiqing Wang
Kerry Taylor","10.14778/3712221.3712222","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LLM‑agent matching, lacking generation, visual editing, user studies, or pipeline case studies.","Ontology matching (OM) enables semantic interoperability between different ontologies and resolves their conceptual heterogeneity by aligning related entities. OM systems currently have two prevailing design paradigms: conventional knowledge-based expert systems and newer machine learning-based predictive systems. While large language models (LLMs) and LLM agents have revolutionised data engineering and have been applied creatively in many domains, their potential for OM remains underexplored. This study introduces a novel agent-powered LLM-based design paradigm for OM systems. With consideration of several specific challenges in leveraging LLM agents for OM, we propose a generic framework, namely Agent-OM (Agent for Ontology Matching), consisting of two Siamese agents for retrieval and matching, with a set of OM tools. Our framework is implemented in a proof-of-concept system. Evaluations of three Ontology Alignment Evaluation Initiative (OAEI) tracks over state-of-the-art OM systems show that our system can achieve results very close to the long-standing best performance on simple OM tasks and can significantly improve the performance on complex and few-shot OM tasks. "
"I-KNOW-FOO: Interlinking and Creating Knowledge Graphs for Near-Zero CO2 Emission Diets and Sustainable FOOd Production","https://scispace.com/paper/i-know-foo-interlinking-and-creating-knowledge-graphs-for-2njfnx8cm8","2024","Book Chapter","Communications in computer and information science","Görkem Şimşek-Şenel
H. Rijgersberg
Bülent Öztürk
J. Weits
Dieter Fensel","10.1007/978-3-031-53770-7_7","https://scispace.compdf/i-know-foo-interlinking-and-creating-knowledge-graphs-for-2njfnx8cm8.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a knowledge‑graph framework for sustainable food, includes UI linking to GraphDB, but lacks LLM generation, dedicated visual ontology editor, and AI‑agent integration.","Abstract It is already known that the diet of the world’s population has a massive impact on climate change. However, how climate change affects the growing conditions of ingredients for different foods and beverages, and emission rates due to, for example, production and logistics are still not known. In this work, different datasets have been explored to study the feasibility of interlinking datasets to automatically generate alternatives for climate change-sensitive food items selection and substitution. A core question to be answered is what the alternatives of the mostly consumed crops in current diets in the Netherlands in case of a climate change can be. The main crop attributes taken into account are nutritional composition and the growing conditions. The growing conditions of three most-consumed crops in the Netherlands have been linked manually to their nutritional composition data and a corresponding knowledge graph is created. This study shows that linking various data semantically promises to generate alternatives automatically. "
"SciReplicate-Bench: Benchmarking LLMs in Agent-driven Algorithmic Reproduction from Research Papers","https://scispace.com/paper/scireplicate-bench-benchmarking-llms-in-agent-driven-4var1nzlxncj","2025","Journal Article","arXiv.org","Yanzheng Xiang
Hanqi Yan
Shuyin Ouyang
Lin Gui
Yulan He","10.48550/arxiv.2504.00255","https://scispace.compdf/scireplicate-bench-benchmarking-llms-in-agent-driven-4var1nzlxncj.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Releases benchmark code and data, but offers no ontology tool, LLM‑generated ontologies, visual editor, or user studies, so only loosely matches via open‑source assets.","This study evaluates large language models (LLMs) in generating code from algorithm descriptions in recent NLP papers. The task requires two key competencies: (1) algorithm comprehension: synthesizing information from papers and academic literature to understand implementation logic, and (2) coding expertise: identifying dependencies and correctly implementing necessary APIs. To facilitate rigorous evaluation, we introduce SciReplicate-Bench, a benchmark of 100 tasks from 36 NLP papers published in 2024, featuring detailed annotations and comprehensive test cases. Building on SciReplicate-Bench, we propose Sci-Reproducer, a dual-agent framework consisting of a Paper Agent that interprets algorithmic concepts from literature and a Code Agent that retrieves dependencies from repositories and implements solutions. To assess algorithm understanding, we introduce reasoning graph accuracy, which quantifies similarity between generated and reference reasoning graphs derived from code comments and structure. For evaluating implementation quality, we employ execution accuracy, CodeBLEU, and repository dependency/API recall metrics. In our experiments, we evaluate various powerful non-reasoning and reasoning LLMs as foundational models. The best-performing LLM using \ModelName~achieves only 39% execution accuracy, highlighting the benchmark's difficulty. Our analysis identifies missing or inconsistent algorithm descriptions as key barriers to successful reproduction. We make available our benchmark and code at https://github.com/xyzCS/SciReplicate-Bench and project homepage at https://xyzcs.github.io/scireplicate.github.io/."
"Ontology Matching with Large Language Models and Prioritized Depth-First
  Search","https://scispace.com/paper/ontology-matching-with-large-language-models-and-prioritized-4u9c9jsbum9i","2025","Journal Article","","M. Taboada
Diego Rodríguez
Mohammed Arideh
Ricardo A. Mosquera","10.48550/arxiv.2501.11441","https://scispace.compdf/ontology-matching-with-large-language-models-and-prioritized-4u9c9jsbum9i.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper presents LLM‑based ontology matching, lacking a tool, visual editor, generation, user studies, or pipeline integration, thus not relevant to any criteria.","Ontology matching (OM) plays a key role in enabling data interoperability and knowledge sharing, but it remains challenging due to the need for large training datasets and limited vocabulary processing in machine learning approaches. Recently, methods based on Large Language Model (LLMs) have shown great promise in OM, particularly through the use of a retrieve-then-prompt pipeline. In this approach, relevant target entities are first retrieved and then used to prompt the LLM to predict the final matches. Despite their potential, these systems still present limited performance and high computational overhead. To address these issues, we introduce MILA, a novel approach that embeds a retrieve-identify-prompt pipeline within a prioritized depth-first search (PDFS) strategy. This approach efficiently identifies a large number of semantic correspondences with high accuracy, limiting LLM requests to only the most borderline cases. We evaluated MILA using the biomedical challenge proposed in the 2023 and 2024 editions of the Ontology Alignment Evaluation Initiative. Our method achieved the highest F-Measure in four of the five unsupervised tasks, outperforming state-of-the-art OM systems by up to 17%. It also performed better than or comparable to the leading supervised OM systems. MILA further exhibited task-agnostic performance, remaining stable across all tasks and settings, while significantly reducing LLM requests. These findings highlight that high-performance LLM-based OM can be achieved through a combination of programmed (PDFS), learned (embedding vectors), and prompting-based heuristics, without the need of domain-specific heuristics or fine-tuning. "
"Angewandte Forschung in der Wirtschaftsinformatik 2023 : Tagungsband zur 36. AKWI-Jahrestagung vom 11.09.2023 bis 13.09.2023 ausgerichtet von der Technischen Hochschule Wildau","https://scispace.com/paper/angewandte-forschung-in-der-wirtschaftsinformatik-2023-1hzk6kqpa4","2023","Book","","","10.15771/1794","https://scispace.compdf/angewandte-forschung-in-der-wirtschaftsinformatik-2023-1hzk6kqpa4.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses ontology concepts and visualization styles (tree, DAG, semantic network) but provides no tool, LLM generation, visual editor, evaluation, code release, or AI‑agent integration.","Tagungsband zur 36. Jahrestagung des ""Arbeitskreises Wirtschaftsinformatik an Hochschulen für Angewandte Wissenschaften im deutschsprachigen Raum"" (AKWI) der Gesellschaft für Informatik e. V. "
"Exploring large language models for ontology learning","https://scispace.com/paper/exploring-large-language-models-for-ontology-learning-2g1hnls9vkgd","","Journal Article","Issues in information systems","O Perera
J Liu","10.48009/4_iis_2024_124","https://scholar.dsu.edu/cgi/viewcontent.cgi?article=1428&context=bispapers","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey discusses LLMs for ontology learning but lacks a concrete tool, visual editor, user study, open‑source code, or pipeline case study.","Ontology Learning aims to facilitate automatic or semi-automatic ontology development based on machine learning techniques in context of big data. Recent evolution of technology has introduced Generative Artificial Intelligence (AI) capable of creating new data, extracting insights from the existing data, and generating coherent texts from various inputs. This ability supports analysis of text data, providing insights and annotations that reduce human effort. This study explores the emerging field of Generative AI, specifically, Large Language Models for ontology learning. We conducted a survey of the current state of Generative AI research with focus on applicability and efficacy for ontology development tasks, and assessment of evaluation techniques. We discussed challenges related to explainability and interpretability of Generative AI and outlined directions for future research."
"Research Trends for the Interplay between Large Language Models and
  Knowledge Graphs","https://scispace.com/paper/research-trends-for-the-interplay-between-large-language-266l5zilo7","2024","Preprint","","Hanieh Khorashadizadeh
Fatima Amara
Morteza Kamaladdini Ezzabady
Frédéric Ieng
Sanju Tiwari
Nandana Mihindukulasooriya
Jinghua Groppe
Soror Sahri
Farah Benamara
Sven Groppe","10.48550/arxiv.2406.08223","https://scispace.compdf/research-trends-for-the-interplay-between-large-language-266l5zilo7.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey discusses LLM‑based ontology creation but lacks a concrete tool, visual UI, user studies, code release, or pipeline case study.","This survey investigates the synergistic relationship between Large Language Models (LLMs) and Knowledge Graphs (KGs), which is crucial for advancing AI's capabilities in understanding, reasoning, and language processing. It aims to address gaps in current research by exploring areas such as KG Question Answering, ontology generation, KG validation, and the enhancement of KG accuracy and consistency through LLMs. The paper further examines the roles of LLMs in generating descriptive texts and natural language queries for KGs. Through a structured analysis that includes categorizing LLM-KG interactions, examining methodologies, and investigating collaborative uses and potential biases, this study seeks to provide new insights into the combined potential of LLMs and KGs. It highlights the importance of their interaction for improving AI applications and outlines future research directions. "
"Large Language Models in Bio-Ontology Research: A Review","https://scispace.com/paper/OBTPdMxbTmEJ","","","","P Manda","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Review surveys LLM use in bio‑ontology; no concrete tool, visual editor, user study, or open‑source assets, and only mentions generation without implementation.",""
"AI Compute Architecture and Evolution Trends","https://scispace.com/paper/ai-compute-architecture-and-evolution-trends-njbqq8bv6yhv","2025","Journal Article","arXiv.org","Bor-Sung Liang","10.48550/arxiv.2508.21394","https://scispace.compdf/ai-compute-architecture-and-evolution-trends-njbqq8bv6yhv.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on AI compute architecture and ecosystem infrastructure; lacks ontology tools, LLM generation, visual editing, user studies, or open‑source assets.","The focus of AI development has shifted from academic research to practical applications. However, AI development faces numerous challenges at various levels. This article will attempt to analyze the opportunities and challenges of AI from several different perspectives using a structured approach. This article proposes a seven-layer model for AI compute architecture, including Physical Layer, Link Layer, Neural Network Layer, Context Layer, Agent Layer, Orchestrator Layer, and Application Layer, from bottom to top. It also explains how AI computing has evolved into this 7-layer architecture through the three-stage evolution on large-scale language models (LLMs). For each layer, we describe the development trajectory and key technologies. In Layers 1 and 2 we discuss AI computing issues and the impact of Scale-Up and Scale-Out strategies on computing architecture. In Layer 3 we explore two different development paths for LLMs. In Layer 4 we discuss the impact of contextual memory on LLMs and compares it to traditional processor memory. In Layers 5 to 7 we discuss the trends of AI agents and explore the issues in evolution from a single AI agent to an AI-based ecosystem, and their impact on the AI industry. Furthermore, AI development involves not only technical challenges but also the economic issues to build self-sustainable ecosystem. This article analyzes the internet industry to provide predictions on the future trajectory of AI development."
"The Ethics of AI Value Chains: An Approach for Integrating and Expanding AI Ethics Research, Practice, and Governance","https://scispace.com/paper/the-ethics-of-ai-value-chains-an-approach-for-integrating-241ec5h3ty","2023","Journal Article","arXiv.org","Blair Attard-Frost
David Gray Widder","10.48550/arxiv.2307.16787","https://scispace.compdf/the-ethics-of-ai-value-chains-an-approach-for-integrating-241ec5h3ty.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides AI value‑chain ontology and ethical analysis; no tool, LLM generation, visual editor, or pipeline integration. Only offers modest empirical insight on engineers.","Researchers, practitioners, and policymakers with an interest in AI ethics need more integrative approaches for studying and intervening in AI systems across many contexts and scales of activity. This paper presents AI value chains as an integrative concept that satisfies that need. To more clearly theorize AI value chains and conceptually distinguish them from supply chains, we review theories of value chains and AI value chains from the strategic management, service science, economic geography, industry, government, and applied research literature. We then conduct an integrative review of a sample of 67 sources that cover the ethical concerns implicated in AI value chains. Building upon the findings of our integrative review, we recommend four future directions that researchers, practitioners, and policymakers can take to advance more ethical practices of AI development and use across AI value chains. Our review and recommendations contribute to the advancement of research agendas, industrial agendas, and policy agendas that seek to study and intervene in the ethics of AI value chains. "
"Integrating Ontology in Information Science and AI: Evolution, Applications, and Future Directions","https://scispace.com/paper/integrating-ontology-in-information-science-and-ai-evolution-ov2l7nllsvun","2025","Journal Article","","Foziah Gazzawe","10.5772/intechopen.1007650","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a systematic review of ontology's role in AI and information science, but lacks a concrete tool, LLM generation, visual editor, user studies, or open-source assets.","Ontology is often interchanged with metaphysics and is the study of existence. Ontology has evolved and is used in many industries, including artificial intelligence (AI); however, there is inadequate information on how it is applicable in information science. The goal of this paper is to explore ontology and show how it is applied in information science and its integration with AI. The methodology for this paper is qualitative methods, using a systematic review of documents from online databases. The researcher assessed a total of 160 documents, and after the removal of duplicates and irrelevant sources, only 19 were found to meet the requirements through a systematic review. They show an overview of ontology, how it has been used in information science and AI, its development, advantages, and disadvantages. The results show how technology, particularly AI, has influenced ontology adoption in information science. In the future, more experts are needed to ensure that computers process human commands without being destructive, highlighting the importance of ontology in creating intelligent, context-aware AI systems. "
"A new approach to ontological harmonisation in design","https://scispace.com/paper/a-new-approach-to-ontological-harmonisation-in-design-en21xbthyfk1","2025","Journal Article","Proceedings of the Design Society","Neil B. Harrison
Robert Ian Whitfield
Antony Powell
Alexander Holliman","10.1017/pds.2025.10034","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6B6BD56E70C828A60A4C2EB652C8F48A/S2732527X25100345a.pdf/div-class-title-a-new-approach-to-ontological-harmonisation-in-design-div.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on ontological harmonisation for design teams without presenting a software tool, LLM generation, visual editor, user studies, open‑source code, or AI‑agent integration.","ABSTRACT: How well a team can design something depends on how well their collective understanding comes together. In the design of modern complex systems this involves multiple conceptualisations of the system undergoing design. These perspectives become instantiated in a large volume of design description that is deep, wide and diverse. This must carry shared meaning reliably, which is impossible to assure if the ontology in which every statement is nested is left implicit and unmanaged. This paper outlines a technical approach to assure ontological harmony without necessarily or only employing formal semantically rigorous knowledge representations. It empowers an incremental investment in description coverage and ontological coherence, better supporting the spectrum of thinking styles and description needs that design teams encounter when taking on complex systems development today. "
