"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Cross-Domain Knowledge Transfer using LLMs and Domain-Specific Knowledge Graphs","https://scispace.com/paper/cross-domain-knowledge-transfer-using-llms-and-domain-cpzfn9jn1yxw","2025","Journal Article","","Rajeev Kumar
Harsh Kumar
Kumari Shalini","10.1109/mpseciceta64837.2025.11118450","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on cross‑domain knowledge transfer using LLMs and existing domain‑specific graphs, not on automatic ontology induction from corpora, limiting overall relevance.",""
"GenOM: Ontology Matching with Description Generation and Large Language Model","https://scispace.com/paper/genom-ontology-matching-with-description-generation-and-006d3mtq1tc6","2025","Journal Article","arXiv.org","Yiping Song
Jiaoyan Chen
Renate A. Schmidt","10.48550/arxiv.2508.10703","https://scispace.compdf/genom-ontology-matching-with-description-generation-and-006d3mtq1tc6.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LLM‑enhanced ontology matching in biomedicine, not on extracting ontologies from text, so does not meet induction or domain‑agnostic criteria.","Ontology matching (OM) plays an essential role in enabling semantic interoperability and integration across heterogeneous knowledge sources, particularly in the biomedical domain which contains numerous complex concepts related to diseases and pharmaceuticals. This paper introduces GenOM, a large language model (LLM)-based ontology alignment framework, which enriches the semantic representations of ontology concepts via generating textual definitions, retrieves alignment candidates with an embedding model, and incorporates exact matching-based tools to improve precision. Extensive experiments conducted on the OAEI Bio-ML track demonstrate that GenOM can often achieve competitive performance, surpassing many baselines including traditional OM systems and recent LLM-based methods. Further ablation studies confirm the effectiveness of semantic enrichment and few-shot prompting, highlighting the framework's robustness and adaptability."
"Toward Reliable Ad-hoc Scientific Information Extraction: A Case Study
  on Two Materials Datasets","https://scispace.com/paper/toward-reliable-ad-hoc-scientific-information-extraction-a-2rksk64sla","2024","Preprint","","Satanu Ghosh
Neal R. Brodnik
Carolina Frey
Collin S. Holgate
Tresa M. Pollock
Samantha Daly
Samuel Carton","10.48550/arxiv.2406.05348","https://scispace.compdf/toward-reliable-ad-hoc-scientific-information-extraction-a-2rksk64sla.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LLM‑driven ad‑hoc extraction of material property tables, not ontology induction, and is limited to a single scientific domain, so it does not satisfy the ontology‑centric criteria.","We explore the ability of GPT-4 to perform ad-hoc schema based information extraction from scientific literature. We assess specifically whether it can, with a basic prompting approach, replicate two existing material science datasets, given the manuscripts from which they were originally manually extracted. We employ materials scientists to perform a detailed manual error analysis to assess where the model struggles to faithfully extract the desired information, and draw on their insights to suggest research directions to address this broadly important task. "
"Taxonomy-driven knowledge graph construction for domain-specific scientific applications","https://scispace.com/paper/taxonomy-driven-knowledge-graph-construction-for-domain-vrtpjsqeuozy","2025","Proceedings Article","","Huitong Pan
Qi Zhang
Mustapha Adamu
Eduard Dragut
Longin Jan Latecki","10.18653/v1/2025.findings-acl.223","https://aclanthology.org/2025.findings-acl.223.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses taxonomy‑guided LLM prompting with RAG for scientific KG construction; not a domain‑agnostic, corpus‑only ontology induction, and lacks broad evaluation or scalability analysis.",""
"Enhancing Knowledge Graph Construction with Automated Source Evaluation Using Large Language Models","https://scispace.com/paper/enhancing-knowledge-graph-construction-with-automated-source-qv156hy7xvfx","2025","Journal Article","","Hendrik Hendrik
Silmi Fauziati
Adhistya Erna Permanasari","10.3897/jucs.137103","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs for source evaluation in KG construction; mentions cross‑domain validation but lacks ontology induction, schema extraction, or detailed scalability analysis.",""
"Large language models for ontology engineering: a systematic literature review","https://scispace.com/paper/WPd5MCB8mj0J","","","","J Li
D Garijo
M Poveda-Villalón","","https://www.semantic-web-journal.net/system/files/swj4001.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Systematic review of LLM‑based ontology engineering; no original LLM‑driven induction method, so core criteria unmet, only provides broad literature overview.",""
"Uncertainty in Automated Ontology Matching: Lessons Learned from an Empirical Experimentation","https://scispace.com/paper/http://arxiv.org/abs/2310.11723v1","2023","Preprint","","Inès Osman
Salvatore F. Pileggi
Sadok Ben Yahia","10.3390/app14114679","https://arxiv.org/pdf/2310.11723v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on uncertainty in automated ontology matching; lacks LLM‑driven induction, corpus‑based extraction, and schema extraction, offering limited relevance to the listed criteria.","Data integration is considered a classic research field and a pressing need within the information science community. Ontologies play a critical role in such a process by providing well-consolidated support to link and semantically integrate datasets via interoperability. This paper approaches data integration from an application perspective, looking at techniques based on ontology matching. An ontology-based process may only be considered adequate by assuming manual matching of different sources of information. However, since the approach becomes unrealistic once the system scales up, automation of the matching process becomes a compelling need. Therefore, we have conducted experiments on actual data with the support of existing tools for automatic ontology matching from the scientific community. Even considering a relatively simple case study (i.e., the spatio-temporal alignment of global indicators), outcomes clearly show significant uncertainty resulting from errors and inaccuracies along the automated matching process. More concretely, this paper aims to test on real-world data a bottom-up knowledge-building approach, discuss the lessons learned from the experimental results of the case study, and draw conclusions about uncertainty and uncertainty management in an automated ontology matching process. While the most common evaluation metrics clearly demonstrate the unreliability of fully automated matching solutions, properly designed semi-supervised approaches seem to be mature for a more generalized application."
"PRIMO: Progressive Induction for Multi-hop Open Rule Generation","https://scispace.com/paper/http://arxiv.org/abs/2411.01205v1","2024","Preprint","","Jianyu Liu
Sheng Bi
Guilin Qi","","https://arxiv.org/pdf/2411.01205v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on multi‑hop open rule generation using LLMs, not on extracting or constructing ontologies from corpora; lacks domain‑agnostic, schema, or ontology‑specific evaluation.","Open rule refer to the implication from premise atoms to hypothesis atoms, which captures various relations between instances in the real world. Injecting open rule knowledge into the machine helps to improve the performance of downstream tasks such as dialogue and relation extraction. Existing approaches focus on single-hop open rule generation, ignoring multi-hop scenarios, leading to logical inconsistencies between premise and hypothesis atoms, as well as semantic duplication of generated rule atoms. To address these issues, we propose a progressive multi-stage open rule generation method called PRIMO. We introduce ontology information during the rule generation stage to reduce ambiguity and improve rule accuracy. PRIMO constructs a multi-stage structure consisting of generation, extraction, and ranking modules to fully leverage the latent knowledge within the language model across multiple dimensions. Furthermore, we employ reinforcement learning from human feedback to further optimize model, enhancing the model's understanding of commonsense knowledge. Experiments show that compared to baseline models, PRIMO significantly improves rule quality and diversity while reducing the repetition rate of rule atoms."
"ConCur: Knowledge Graph Construction and Curation","https://scispace.com/paper/concur-knowledge-graph-construction-and-curation-umh3igignxg5","2025","Repository","","Horrocks, Ian
Chen, Jiaoyan","10.5281/zenodo.15609499","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper describes KG construction tools and LLM‑enhanced methods, but lacks a primary LLM‑driven ontology induction pipeline, corpus‑based schema extraction, or domain‑agnostic evaluation.","Knowledge Graphs (KGs), which are oft en understood to include both graph structured data composed of relational facts and ontological knowledge, have become increasingly popular for data management, knowledge representation and artifi cial intelligence. Such KGs oft en use RDF to represent facts and RDF Schema plus the Web Ontology Langauge (OWL) to represent ontologies. The project ConCur, hosted in University of Oxford, explores innovative theories and methods across various aspects for automating KG construction and curation, with a focus on ontology embedding, alignment, population and completion using both semantic technologies and machine learning methods, including (large) language models. The project has published a series of papers in Computer Science conferences and journals that report the developed methods, their experimental results and empirical studies; it has also constructed and released open-source data resources and system implementations that can benefit research and applications in both academia and industry. This report will summarize the project’s research results and briefl y introduce other project details including team members and industry partners. "
"Ontology-guided Knowledge Graph Construction from Maintenance Short Texts","https://scispace.com/paper/ontology-guided-knowledge-graph-construction-from-12rxyq3gi9cu","2024","Journal Article","","Zeno Cauter
Nikolay Yakovets","10.18653/v1/2024.kallm-1.8","https://scispace.compdf/ontology-guided-knowledge-graph-construction-from-12rxyq3gi9cu.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper focuses on LLM‑assisted KG construction for a specific maintenance domain, without inducing ontologies or providing domain‑agnostic, schema‑extraction, or generalization analyses.","Large-scale knowledge graph construction remains infeasible since it requires significant human-expert involvement. Further complications arise when building graphs from domain-specific data due to their unique vocabularies and associated contexts. In this work, we demonstrate the ability of open-source large language models (LLMs), such as Llama-2 and Llama-3, to extract facts from domain-specific Maintenance Short Texts (MSTs). We employ an approach which combines ontology-guided triplet extraction and in-context learning. By using only 20 semantically similar examples with the Llama-3-70B-Instruct model, we achieve performance comparable to previous methods that relied on fine-tuning techniques like SpERT and REBEL. This indicates that domain-specific fact extraction can be accomplished through inference alone, requiring minimal labeled data. This opens up possibilities for effective and efficient semi-automated knowledge graph construction for domain-specific data."
"DALK: Dynamic Co-Augmentation of LLMs and KG to answer Alzheimer's
  Disease Questions with Scientific Literature","https://scispace.com/paper/dalk-dynamic-co-augmentation-of-llms-and-kg-to-answer-2jh0z680tn","2024","Preprint","","Dawei Li
Sen Yang
Zhen Tan
Jae Young Baik
Sook Jung Yun
Joseph Lee
A.A. Chacko
Bojian Hou
Duy Duong-Tran
Ying Ding
Liu Huan
Li Shen
Tianlong Chen","10.48550/arxiv.2405.04819","https://scispace.compdf/dalk-dynamic-co-augmentation-of-llms-and-kg-to-answer-2jh0z680tn.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Builds AD knowledge graph via LLM‑driven entity/relation extraction; lacks ontology induction, domain‑agnostic design, schema extraction, and cross‑domain evaluation.","Recent advancements in large language models (LLMs) have achieved promising performances across various applications. Nonetheless, the ongoing challenge of integrating long-tail knowledge continues to impede the seamless adoption of LLMs in specialized domains. In this work, we introduce DALK, a.k.a. Dynamic Co-Augmentation of LLMs and KG, to address this limitation and demonstrate its ability on studying Alzheimer's Disease (AD), a specialized sub-field in biomedicine and a global health priority. With a synergized framework of LLM and KG mutually enhancing each other, we first leverage LLM to construct an evolving AD-specific knowledge graph (KG) sourced from AD-related scientific literature, and then we utilize a coarse-to-fine sampling method with a novel self-aware knowledge retrieval approach to select appropriate knowledge from the KG to augment LLM inference capabilities. The experimental results, conducted on our constructed AD question answering (ADQA) benchmark, underscore the efficacy of DALK. Additionally, we perform a series of detailed analyses that can offer valuable insights and guidelines for the emerging topic of mutually enhancing KG and LLM. We will release the code and data at https://github.com/David-Li0406/DALK. "
"AutoPCR: Automated Phenotype Concept Recognition by Prompting","https://scispace.com/paper/http://arxiv.org/abs/2507.19315v3","2025","Preprint","","Yicheng Tao
Yuanhao Huang
Yiqun Wang
Xin Luo
Jie Liu","","https://arxiv.org/pdf/2507.19315v3","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LLM‑prompted phenotype concept recognition, not ontology induction; lacks domain‑agnostic design, schema extraction, and corpus‑based ontology construction.","Motivation: Phenotype concept recognition (CR) is a fundamental task in biomedical text mining. However, existing methods either require ontology-specific training, making them struggle to generalize across diverse text styles and evolving biomedical terminology, or depend on general-purpose large language models (LLMs) that lack necessary domain knowledge. Results: To address these limitations, we propose AutoPCR, a prompt-based phenotype CR method designed to automatically generalize to new ontologies and unseen data without ontology-specific training. To further boost performance, we also introduce an optional self-supervised training strategy. Experiments show that AutoPCR achieves the best average and most robust performance across datasets. Further ablation and transfer studies demonstrate its inductive capability and generalizability to new ontologies. Availability and Implementation: Our code is available at https://github.com/yctao7/AutoPCR. Contact: drjieliu@umich.edu"
"Do LLMs Dream of Ontologies?","https://scispace.com/paper/do-llms-dream-of-ontologies-506k4ed35l","2024","Journal Article","arXiv.org","Marco Bombieri
Paolo Fiorini
Simone Paolo Ponzetto
Marco Rospocher","10.48550/arxiv.2401.14931","https://scispace.compdf/do-llms-dream-of-ontologies-506k4ed35l.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies LLM memorization of existing ontologies; no induction method, but evaluates across varied ontologies, offering cross‑domain insight.","Large language models (LLMs) have recently revolutionized automated text understanding and generation. The performance of these models relies on the high number of parameters of the underlying neural architectures, which allows LLMs to memorize part of the vast quantity of data seen during the training. This paper investigates whether and to what extent general-purpose pre-trained LLMs have memorized information from known ontologies. Our results show that LLMs partially know ontologies: they can, and do indeed, memorize concepts from ontologies mentioned in the text, but the level of memorization of their concepts seems to vary proportionally to their popularity on the Web, the primary source of their training material. We additionally propose new metrics to estimate the degree of memorization of ontological information in LLMs by measuring the consistency of the output produced across different prompt repetitions, query languages, and degrees of determinism."
"Identifying Logical Patterns in Text for Reasoning","https://scispace.com/paper/identifying-logical-patterns-in-text-for-reasoning-1p3g818dnql4","2024","Journal Article","","Pauline Armary
Cheikh-Brahim El-Vaigh
Antoine Spicher
Ouassila Labbani
Christophe Nicolle","10.1109/ictai62512.2024.00122","https://scispace.compdf/identifying-logical-patterns-in-text-for-reasoning-1p3g818dnql4.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on logical pattern parsing and reasoning; lacks LLM-driven ontology induction, domain‑agnostic design, corpus‑based schema extraction, or demonstrated generalization—none of the criteria met.",""
"Abacus-SQL: A Text-to-SQL System Empowering Cross-Domain and Open-Domain Database Retrieval","https://scispace.com/paper/abacus-sql-a-text-to-sql-system-empowering-cross-domain-and-18xob5btoq7o","2025","Journal Article","arXiv.org","Keyan Xu
Dingzirui Wang
Xuanliang Zhang
Qingfu Zhu
Wanxiang Che","10.48550/arxiv.2504.09824","https://scispace.compdf/abacus-sql-a-text-to-sql-system-empowering-cross-domain-and-18xob5btoq7o.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on cross‑domain text‑to‑SQL with database schema extraction; does not perform ontology induction, so only loosely aligns with domain‑agnostic and generalization criteria.",""
"LAD: Language Models as Data for Zero-Shot Dialog","https://scispace.com/paper/lad-language-models-as-data-for-zero-shot-dialog-h5vfgw28bz","2022","Journal Article","","Shikib Mehri
Yasemin Altün
Maxine Eskénazi","10.18653/v1/2022.sigdial-1.55","https://scispace.compdf/lad-language-models-as-data-for-zero-shot-dialog-h5vfgw28bz.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs to generate zero‑shot dialog data; domain‑agnostic and generalizes across datasets, but does not perform ontology induction, corpus‑based extraction, or ontology‑specific evaluation.","To facilitate zero-shot generalization in task-oriented dialog, this paper proposes Language Models as Data (LAD). LAD is a paradigm for creating diverse and accurate synthetic data which conveys the necessary structural constraints and can be used to train a downstream neural dialog model. LAD leverages GPT-3 to induce linguistic diversity. LAD achieves significant performance gains in zero-shot settings on intent prediction (+15%), slot filling (+31.4 F-1) and next action prediction (+10 F-1). Furthermore, an interactive human evaluation shows that training with LAD is competitive with training on human dialogs. "
"Identifying Evidence-Based Nudges in Biomedical Literature with Large Language Models","https://scispace.com/paper/http://arxiv.org/abs/2602.10345v1","2026","Preprint","","Jaydeep Chauhan
Mark Seidman
Pezhman Raeisian Parvari
Zhi Zheng
Zina Ben-Miled
Cristina Barboi
Andrew Gonzalez
Malaz Boustani","","https://arxiv.org/pdf/2602.10345v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on extracting evidence‑based nudges from biomedical papers using LLMs; lacks ontology induction, domain‑agnostic design, and generalization, though it includes schema extraction and scalability discussion.","We present a scalable, AI-powered system that identifies and extracts evidence-based behavioral nudges from unstructured biomedical literature. Nudges are subtle, non-coercive interventions that influence behavior without limiting choice, showing strong impact on health outcomes like medication adherence. However, identifying these interventions from PubMed's 8 million+ articles is a bottleneck. Our system uses a novel multi-stage pipeline: first, hybrid filtering (keywords, TF-IDF, cosine similarity, and a ""nudge-term bonus"") reduces the corpus to about 81,000 candidates. Second, we use OpenScholar (quantized LLaMA 3.1 8B) to classify papers and extract structured fields like nudge type and target behavior in a single pass, validated against a JSON schema.
  We evaluated four configurations on a labeled test set (N=197). The best setup (Title/Abstract/Intro) achieved a 67.0% F1 score and 72.0% recall, ideal for discovery. A high-precision variant using self-consistency (7 randomized passes) achieved 100% precision with 12% recall, demonstrating a tunable trade-off for high-trust use cases. This system is being integrated into Agile Nudge+, a real-world platform, to ground LLM-generated interventions in peer-reviewed evidence. This work demonstrates interpretable, domain-specific retrieval pipelines for evidence synthesis and personalized healthcare."
"Automating Resume Analysis: Knowledge Graphs via Prompt Engineering","https://scispace.com/paper/automating-resume-analysis-knowledge-graphs-via-prompt-5lljroi8e04z","2024","Journal Article","Lecture Notes in Computer Science","Giorgio Lazzarinetti
Sara Manzoni
Italo Zoppis","10.1007/978-3-031-80607-0_17","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Somewhat Relevant: Uses LLM prompts to extract resume entities into a knowledge graph, demonstrating corpus‑based extraction and downstream matching validation, but limited to the resume domain and lacking schema‑focused or domain‑agnostic features.",""
"Fine-tuning large language models for ontology engineering: A comparative analysis of gpt-4 and mistral","https://scispace.com/paper/fine-tuning-large-language-models-for-ontology-engineering-a-p0p26sh3464h","2025","Journal Article","Applied Sciences","Dimitrios Doumanas
Andreas Soularidis
Dimitris Spiliotopoulos
Costas Vassilakis
Konstantinos Kotis","10.3390/app15042146","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on fine‑tuning LLMs for ontology engineering tasks rather than using LLMs to automatically induce ontologies from corpora; lacks domain‑agnostic, schema extraction, and evaluation components required by the criteria.",""
"Plausible Reasoning about EL-Ontologies using Concept Interpolation","https://scispace.com/paper/http://arxiv.org/abs/2006.14437v1","2020","Preprint","","Yazmín Ibáñez-García
Víctor Gutiérrez-Basulto
Steven Schockaert","","https://arxiv.org/pdf/2006.14437v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses model‑theoretic interpolation to extend EL ontologies from text, a generic method but lacks LLMs, explicit schema extraction, or multi‑domain evaluation.","Description logics (DLs) are standard knowledge representation languages for modelling ontologies, i.e. knowledge about concepts and the relations between them. Unfortunately, DL ontologies are difficult to learn from data and time-consuming to encode manually. As a result, ontologies for broad domains are almost inevitably incomplete. In recent years, several data-driven approaches have been proposed for automatically extending such ontologies. One family of methods rely on characterizations of concepts that are derived from text descriptions. While such characterizations do not capture ontological knowledge directly, they encode information about the similarity between different concepts, which can be exploited for filling in the gaps in existing ontologies. To this end, several inductive inference mechanisms have already been proposed, but these have been defined and used in a heuristic fashion. In this paper, we instead propose an inductive inference mechanism which is based on a clear model-theoretic semantics, and can thus be tightly integrated with standard deductive reasoning. We particularly focus on interpolation, a powerful commonsense reasoning mechanism which is closely related to cognitive models of category-based induction. Apart from the formalization of the underlying semantics, as our main technical contribution we provide computational complexity bounds for reasoning in EL with this interpolation mechanism."
"Large language models for the creation and use of semantic ontologies in buildings: Requirements and challenges","https://scispace.com/paper/large-language-models-for-the-creation-and-use-of-semantic-2m6y5yyb8w78","2024","Journal Article","","Ozan Baris Mulayim
Lazlo Paul
Marco Pritoni
Anand Krishnan Prakash
Malavikha Sudarshan
Gabe Fierro","10.1145/3671127.3698792","https://dl.acm.org/doi/pdf/10.1145/3671127.3698792","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on building‑specific ontology challenges; lacks automatic LLM induction, domain‑agnostic methods, and corpus‑driven schema extraction, offering limited scalability and downstream insights.",""
"On the Pertinence of LLMs for Ontology Learning.","https://scispace.com/paper/7PBHLZmFC8gJ","","","","M Schaeffer
M Sesboüé
L Charbonnier","","https://ceur-ws.org/Vol-3874/paper1.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses LLMs as core for ontology learning, presents corpus construction, outlines schema extraction steps, claims domain‑agnostic potential, but lacks concrete implementation and evaluation.",""
"CORAL: Expert-Curated medical Oncology Reports to Advance Language Model Inference","https://scispace.com/paper/http://arxiv.org/abs/2308.03853v3","2023","Preprint","","Madhumita Sushil
Vanessa E. Kennedy
Divneet Mandair
Brenda Y. Miao
Travis Zack
Atul J. Butte","10.1056/AIdbp2300110","https://arxiv.org/pdf/2308.03853v3","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Extracts a detailed oncology annotation schema, matching schema‑extraction expectations, but stops short of ontology construction; otherwise lacks ontology induction, domain‑agnostic, scalability, or multi‑domain evaluation.","Both medical care and observational studies in oncology require a thorough understanding of a patient's disease progression and treatment history, often elaborately documented in clinical notes. Despite their vital role, no current oncology information representation and annotation schema fully encapsulates the diversity of information recorded within these notes. Although large language models (LLMs) have recently exhibited impressive performance on various medical natural language processing tasks, due to the current lack of comprehensively annotated oncology datasets, an extensive evaluation of LLMs in extracting and reasoning with the complex rhetoric in oncology notes remains understudied. We developed a detailed schema for annotating textual oncology information, encompassing patient characteristics, tumor characteristics, tests, treatments, and temporality. Using a corpus of 40 de-identified breast and pancreatic cancer progress notes at University of California, San Francisco, we applied this schema to assess the zero-shot abilities of three recent LLMs (GPT-4, GPT-3.5-turbo, and FLAN-UL2) to extract detailed oncological history from two narrative sections of clinical progress notes. Our team annotated 9028 entities, 9986 modifiers, and 5312 relationships. The GPT-4 model exhibited overall best performance, with an average BLEU score of 0.73, an average ROUGE score of 0.72, an exact-match F1-score of 0.51, and an average accuracy of 68% on complex tasks (expert manual evaluation on subset). Notably, it was proficient in tumor characteristic and medication extraction, and demonstrated superior performance in relational inference like adverse event detection. However, further improvements are needed before using it to reliably extract important facts from cancer progress notes needed for clinical research, complex population management, and documenting quality patient care."
"A short review for ontology learning: Stride to large language models trend","https://scispace.com/paper/Cqd2hyUrdFoJ","","","","R Du
H An
K Wang
W Liu","","https://arxiv.org/pdf/2404.14991","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Review summarizes LLM‑based ontology learning literature; no original method, schema extraction, or evaluations, only discusses prior approaches.",""
"Towards Complex Ontology Alignment using Large Language Models","https://scispace.com/paper/towards-complex-ontology-alignment-using-large-language-2nvsqqahvs","2024","Journal Article","arXiv.org","Reihaneh Amini
Sanaz Saki Norouzi
Pascal Hitzler
Reza Amini","10.48550/arxiv.2404.10329","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on using LLMs for complex ontology alignment, not for extracting or inducing ontologies from text corpora, so it does not meet any listed criteria.","Ontology alignment, a critical process in the Semantic Web for detecting relationships between different ontologies, has traditionally focused on identifying so-called""simple""1-to-1 relationships through class labels and properties comparison. The more practically useful exploration of more complex alignments remains a hard problem to automate, and as such is largely underexplored, i.e. in application practice it is usually done manually by ontology and domain experts. Recently, the surge in Natural Language Processing (NLP) capabilities, driven by advancements in Large Language Models (LLMs), presents new opportunities for enhancing ontology engineering practices, including ontology alignment tasks. This paper investigates the application of LLM technologies to tackle the complex ontology alignment challenge. Leveraging a prompt-based approach and integrating rich ontology content so-called modules our work constitutes a significant advance towards automating the complex alignment task."
"Enhancing Domain-Specific Encoder Models with LLM-Generated Data: How to Leverage Ontologies, and How to Do Without Them","https://scispace.com/paper/http://arxiv.org/abs/2503.22006v2","2025","Preprint","","Marc Brinner
Tarek Al Mustafa
Sina Zarrieß","10.18653/v1/2025.findings-emnlp.1238","https://arxiv.org/pdf/2503.22006v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLM‑generated data to enrich ontologies and a corpus‑based concept extraction pipeline; limited to a single domain and lacks explicit schema induction or broad evaluation.","We investigate the use of LLM-generated data for continual pretraining of encoder models in specialized domains with limited training data, using the scientific domain of invasion biology as a case study. To this end, we leverage domain-specific ontologies by enriching them with LLM-generated data and pretraining the encoder model as an ontology-informed embedding model for concept definitions. To evaluate the effectiveness of this method, we compile a benchmark specifically designed for assessing model performance in invasion biology. After demonstrating substantial improvements over standard LLM pretraining, we investigate the feasibility of applying the proposed approach to domains without comprehensive ontologies by substituting ontological concepts with concepts automatically extracted from a small corpus of scientific abstracts and establishing relationships between concepts through distributional statistics. Our results demonstrate that this automated approach achieves comparable performance using only a small set of scientific abstracts, resulting in a fully automated pipeline for enhancing domain-specific understanding of small encoder models that is especially suited for application in low-resource settings and achieves performance comparable to masked language modeling pretraining on much larger datasets."
"HALO: An Ontology for Representing and Categorizing Hallucinations in Large Language Models","https://scispace.com/paper/http://arxiv.org/abs/2312.05209v2","2023","Preprint","","Navapat Nananukul
Mayank Kejriwal","","https://arxiv.org/pdf/2312.05209v2","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper introduces a manually crafted ontology for LLM hallucinations, lacking automatic LLM‑driven induction, domain‑agnostic design, corpus‑based schema extraction, or generalization/evaluation components.","Recent progress in generative AI, including large language models (LLMs) like ChatGPT, has opened up significant opportunities in fields ranging from natural language processing to knowledge discovery and data mining. However, there is also a growing awareness that the models can be prone to problems such as making information up or `hallucinations', and faulty reasoning on seemingly simple problems. Because of the popularity of models like ChatGPT, both academic scholars and citizen scientists have documented hallucinations of several different types and severity. Despite this body of work, a formal model for describing and representing these hallucinations (with relevant meta-data) at a fine-grained level, is still lacking. In this paper, we address this gap by presenting the Hallucination Ontology or HALO, a formal, extensible ontology written in OWL that currently offers support for six different types of hallucinations known to arise in LLMs, along with support for provenance and experimental metadata. We also collect and publish a dataset containing hallucinations that we inductively gathered across multiple independent Web sources, and show that HALO can be successfully used to model this dataset and answer competency questions."
"Economic Anthropology in the Era of Generative Artificial Intelligence","https://scispace.com/paper/http://arxiv.org/abs/2410.15238v1","2024","Preprint","","Zachary Sheldon
Peeyush Kumar","","https://arxiv.org/pdf/2410.15238v1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on economic anthropology and LLMs for cultural modeling; does not propose ontology induction, domain‑agnostic methods, corpus processing, schema extraction, or related evaluations.","This paper explores the intersection of economic anthropology and generative artificial intelligence (GenAI). It examines how large language models (LLMs) can simulate human decision-making and the inductive biases present in AI research. The study introduces two AI models: C.A.L.L.O.N. (Conventionally Average Late Liberal ONtology) and M.A.U.S.S. (More Accurate Understanding of Society and its Symbols). The former is trained on standard data, while the latter is adapted with anthropological knowledge. The research highlights how anthropological training can enhance LLMs' ability to recognize diverse economic systems and concepts. The findings suggest that integrating economic anthropology with AI can provide a more pluralistic understanding of economics and improve the sustainability of non-market economic systems."
